# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5 cluster
2 4 3 0.12000000 0.60000000 2.15455000 0 5.37483000 0.87500000 0.00000000 0.02188365 -1.40273997 -1.48278880 1.57000000 0.00000000 0
2 4 4 0.12000000 0.60000000 2.47273000 0 5.87735000 1.00000000 0.00000000 -1.73061753 -1.50538048 -2.42338763 1.57000000 0.00000000 0
2 4 5 0.12000000 0.60000000 2.79091000 0 5.88983000 1.00000000 0.00000000 -1.80181495 -1.53278789 -2.23183122 1.57000000 0.00000000 0
2 4 6 0.12000000 0.60000000 3.10909000 0 5.85427000 1.00000000 0.00000000 -2.22890154 -1.34726420 -2.28014789 1.57000000 0.00000000 0
2 4 7 0.12000000 0.60000000 3.42727000 0 5.36103000 0.87500000 0.00000000 -2.52972380 -1.21723160 -2.26438727 1.57000000 0.00000000 0
2 4 8 0.12000000 0.60000000 3.74545000 0 3.89158000 0.50000000 0.00000000 -2.56373581 -1.26092841 -1.97917254 1.57000000 0.00000000 0
2 4 9 0.12000000 0.60000000 4.06364000 0 3.42367000 0.37500000 0.00000000 -2.70589091 -1.23174995 -2.04361250 1.57000000 0.00000000 0
2 4 10 0.12000000 0.60000000 4.38182000 0 3.28228000 0.37500000 0.00000000 -2.86089063 -1.30571435 -1.33249676 1.57000000 0.00000000 0
2 4 11 0.12000000 0.60000000 4.70000000 0 3.03431000 0.37500000 0.00000000 -2.99727643 -1.25339481 -1.30914074 1.57000000 0.00000000 0
3 0 0 0.18000000 0.40000000 1.20000000 0 5.92248000 1.00000000 0.00000000 0.20321840 -1.35108038 -2.20784464 1.57000000 0.00000000 0
3 0 1 0.18000000 0.40000000 1.51818000 0 5.93688000 1.00000000 0.00000000 -1.12597834 1.39676621 -1.12591155 1.57000000 0.00000000 1
3 0 2 0.18000000 0.40000000 1.83636000 0 5.41430000 0.87500000 0.00000000 -1.21680911 1.20377593 -1.21305667 1.57000000 0.00000000 1
3 0 3 0.18000000 0.40000000 2.15455000 0 5.85560000 1.00000000 0.00000000 -1.68233790 -1.43856887 -2.27600402 1.57000000 0.00000000 0
3 0 4 0.18000000 0.40000000 2.47273000 0 5.90689000 1.00000000 0.00000000 -2.02303599 -1.31312738 -1.96875693 1.57000000 0.00000000 0
3 0 5 0.18000000 0.40000000 2.79091000 0 5.92925000 1.00000000 0.00000000 -2.18309848 -1.32832757 -1.92998983 1.57000000 0.00000000 0
3 0 6 0.18000000 0.40000000 3.10909000 0 5.72647000 1.00000000 0.00000000 -2.41819420 -1.27753568 -1.88381657 1.57000000 0.00000000 0
3 0 7 0.18000000 0.40000000 3.42727000 0 4.88144000 0.75000000 0.00000000 -2.63280372 -1.19698887 -1.90664262 1.57000000 0.00000000 0
3 0 8 0.18000000 0.40000000 3.74545000 0 4.91081000 0.75000000 0.00000000 -2.94129756 -0.95112424 -2.05596032 1.57000000 0.00000000 0
3 0 9 0.18000000 0.40000000 4.06364000 0 2.95680000 0.37500000 0.00000000 -3.27376557 -0.78518184 -2.18686342 1.57000000 0.00000000 0
3 0 10 0.18000000 0.40000000 4.38182000 0 2.64113000 0.25000000 0.00000000 -3.45748823 -0.87224453 -2.25389078 1.57000000 0.00000000 0
3 0 11 0.18000000 0.40000000 4.70000000 0 2.67629000 0.25000000 0.00000000 -3.47784348 -1.20269686 -1.46398503 1.57000000 0.00000000 0
3 1 0 0.18000000 0.45000000 1.20000000 0 5.88675000 1.00000000 0.00000000 0.42362646 -1.81879668 -1.50948039 1.57000000 0.00000000 0
3 1 1 0.18000000 0.45000000 1.51818000 0 5.94489000 1.00000000 0.00000000 0.39197769 -1.53026903 -1.43204240 1.57000000 0.00000000 0
3 1 2 0.18000000 0.45000000 1.83636000 0 5.29277000 0.87500000 0.00000000 -1.26081041 -1.34092592 -2.24161098 1.57000000 0.00000000 0
3 1 3 0.18000000 0.45000000 2.15455000 0 5.35229000 0.87500000 0.00000000 -1.80791390 -1.26836135 -2.37812139 1.57000000 0.00000000 0
3 1 4 0.18000000 0.45000000 2.47273000 0 5.88060000 1.00000000 0.00000000 -1.94730513 -1.30961331 -1.97741272 1.57000000 0.00000000 0
3 1 5 0.18000000 0.45000000 2.79091000 0 5.91516000 1.00000000 0.00000000 -2.11860315 -1.32005799 -1.98477125 1.57000000 0.00000000 0
3 1 6 0.18000000 0.45000000 3.10909000 0 5.40586000 0.87500000 0.00000000 -2.40110132 -1.29099479 -1.92917608 1.57000000 0.00000000 0
3 1 7 0.18000000 0.45000000 3.42727000 0 5.87758000 1.00000000 0.00000000 -2.62555163 -1.22464394 -1.90489239 1.57000000 0.00000000 0
3 1 8 0.18000000 0.45000000 3.74545000 0 4.29905000 0.62500000 0.00000000 -2.97341693 -0.86665796 -2.16005825 1.57000000 0.00000000 0
3 1 9 0.18000000 0.45000000 4.06364000 0 3.36471000 0.37500000 0.00000000 -3.21725365 -0.80972928 -2.22548647 1.57000000 0.00000000 0
3 1 10 0.18000000 0.45000000 4.38182000 0 2.83280000 0.25000000 0.00000000 -3.25736111 -1.27913231 -1.40981875 1.57000000 0.00000000 0
3 1 11 0.18000000 0.45000000 4.70000000 0 2.64318000 0.25000000 0.00000000 -3.35640504 -1.24588030 -1.46498903 1.57000000 0.00000000 0
3 2 0 0.18000000 0.50000000 1.20000000 0 5.38925000 0.87500000 0.00000000 0.29945584 -1.21466961 -2.20682255 1.57000000 0.00000000 0
3 2 1 0.18000000 0.50000000 1.51818000 0 5.95099000 1.00000000 0.00000000 0.18886680 -1.14859028 -2.24570267 1.57000000 0.00000000 0
3 2 2 0.18000000 0.50000000 1.83636000 0 5.91051000 1.00000000 0.00000000 0.02872831 -1.02371269 -2.16599072 1.57000000 0.00000000 0
3 2 3 0.18000000 0.50000000 2.15455000 0 5.32452000 0.87500000 0.00000000 -1.46809248 1.22938983 -1.13969720 1.57000000 0.00000000 1
3 2 4 0.18000000 0.50000000 2.47273000 0 5.88840000 1.00000000 0.00000000 -1.84342733 -1.34446525 -1.94383319 1.57000000 0.00000000 0
3 2 5 0.18000000 0.50000000 2.79091000 0 5.90163000 1.00000000 0.00000000 -2.01246534 -1.29174475 -2.03614923 1.57000000 0.00000000 0
3 2 6 0.18000000 0.50000000 3.10909000 0 5.87626000 1.00000000 0.00000000 -2.33182887 -1.23905707 -2.04625626 1.57000000 0.00000000 0
3 2 7 0.18000000 0.50000000 3.42727000 0 4.86308000 0.75000000 0.00000000 -2.61502115 -1.22087287 -1.92230301 1.57000000 0.00000000 0
3 2 8 0.18000000 0.50000000 3.74545000 0 3.65056000 0.50000000 0.00000000 -2.93348146 -0.90268525 -2.25686000 1.57000000 0.00000000 0
3 2 9 0.18000000 0.50000000 4.06364000 0 3.28644000 0.37500000 0.00000000 -3.03222367 -1.31557599 -1.35967764 1.57000000 0.00000000 0
3 2 10 0.18000000 0.50000000 4.38182000 0 2.83590000 0.25000000 0.00000000 -3.15318284 -1.29130028 -1.35699613 1.57000000 0.00000000 0
3 2 11 0.18000000 0.50000000 4.70000000 0 2.32004000 0.12500000 0.00000000 -3.20823655 -1.29994792 -1.33001854 1.57000000 0.00000000 0
3 3 1 0.18000000 0.55000000 1.51818000 0 5.94691000 1.00000000 0.00000000 0.41443960 -1.48667308 -1.38070396 1.57000000 0.00000000 0
3 3 2 0.18000000 0.55000000 1.83636000 0 5.90676000 1.00000000 0.00000000 -0.82342276 0.59554669 -1.48519658 1.57000000 0.00000000 1
3 3 3 0.18000000 0.55000000 2.15455000 0 5.33971000 0.87500000 0.00000000 -1.63518148 -1.52014556 -2.14054877 1.57000000 0.00000000 0
3 3 4 0.18000000 0.55000000 2.47273000 0 5.85596000 1.00000000 0.00000000 -1.74478962 -1.43403356 -2.29800086 1.57000000 0.00000000 0
3 3 5 0.18000000 0.55000000 2.79091000 0 5.90925000 1.00000000 0.00000000 -2.00749299 -1.30190492 -2.31052323 1.57000000 0.00000000 0
3 3 6 0.18000000 0.55000000 3.10909000 0 5.56296000 1.00000000 0.00000000 -2.35525296 -1.15112696 -2.31458052 1.57000000 0.00000000 0
3 3 7 0.18000000 0.55000000 3.42727000 0 4.87362000 0.75000000 0.00000000 -2.61944483 -1.02298143 -2.30177798 1.57000000 0.00000000 0
3 3 8 0.18000000 0.55000000 3.74545000 0 3.83020000 0.50000000 0.00000000 -2.69942820 -1.31526147 -1.61991290 1.57000000 0.00000000 0
3 3 9 0.18000000 0.55000000 4.06364000 0 2.91789000 0.25000000 0.00000000 -2.82229276 -1.32566241 -1.32051559 1.57000000 0.00000000 0
3 3 10 0.18000000 0.55000000 4.38182000 0 3.28971000 0.37500000 0.00000000 -3.00656998 -1.28887193 -1.28699062 1.57000000 0.00000000 0
3 3 11 0.18000000 0.55000000 4.70000000 0 2.34524000 0.12500000 0.00000000 -3.14569048 -1.24388982 -1.27070297 1.57000000 0.00000000 0
3 4 2 0.18000000 0.60000000 1.83636000 0 5.91434000 1.00000000 0.00000000 0.10635972 -1.23591366 -1.66930892 1.57000000 0.00000000 0
3 4 3 0.18000000 0.60000000 2.15455000 0 5.28008000 0.87500000 0.00000000 -1.20394129 0.70368071 -1.64387203 1.57000000 0.00000000 1
3 4 4 0.18000000 0.60000000 2.47273000 0 5.87108000 1.00000000 0.00000000 -1.76859878 -1.35725050 -2.40567037 1.57000000 0.00000000 0
3 4 5 0.18000000 0.60000000 2.79091000 0 5.89874000 1.00000000 0.00000000 -1.87436395 -1.38889913 -2.29105886 1.57000000 0.00000000 0
3 4 6 0.18000000 0.60000000 3.10909000 0 5.32885000 0.87500000 0.00000000 -2.31359582 -1.19291483 -2.30901373 1.57000000 0.00000000 0
3 4 7 0.18000000 0.60000000 3.42727000 0 3.92317000 0.50000000 0.00000000 -2.59549934 -1.06237838 -2.29323051 1.57000000 0.00000000 0
3 4 8 0.18000000 0.60000000 3.74545000 0 3.41768000 0.37500000 0.00000000 -2.62735589 -1.15063772 -1.90258904 1.57000000 0.00000000 0
3 4 9 0.18000000 0.60000000 4.06364000 0 3.30433000 0.37500000 0.00000000 -2.65648228 -1.33997464 -1.27369410 1.57000000 0.00000000 0
3 4 10 0.18000000 0.60000000 4.38182000 0 3.35293000 0.37500000 0.00000000 -2.89681489 -1.27468134 -1.27353455 1.57000000 0.00000000 0
3 4 11 0.18000000 0.60000000 4.70000000 0 2.37907000 0.12500000 0.00000000 -3.10600144 -1.21568250 -1.26241390 1.57000000 0.00000000 0
4 0 0 0.24000000 0.40000000 1.20000000 0 5.93253000 1.00000000 0.00000000 0.44828805 -1.31342426 -1.92743092 1.57000000 0.00000000 0
4 0 1 0.24000000 0.40000000 1.51818000 0 5.93675000 1.00000000 0.00000000 -0.97319894 1.36831259 -2.23691109 1.57000000 0.00000000 1
4 0 2 0.24000000 0.40000000 1.83636000 0 5.38866000 0.87500000 0.00000000 -1.31282629 1.19233320 -1.21415301 1.57000000 0.00000000 1
4 0 3 0.24000000 0.40000000 2.15455000 0 5.83522000 1.00000000 0.00000000 -1.66676154 -1.29495073 -2.30816203 1.57000000 0.00000000 0
4 0 4 0.24000000 0.40000000 2.47273000 0 5.89660000 1.00000000 0.00000000 -1.89210422 -1.15841121 -2.19974663 1.57000000 0.00000000 0
4 0 5 0.24000000 0.40000000 2.79091000 0 5.91882000 1.00000000 0.00000000 -2.15783887 -1.26847436 -1.85050706 1.57000000 0.00000000 0
4 0 6 0.24000000 0.40000000 3.10909000 0 5.28748000 0.87500000 0.00000000 -2.49831441 -1.10444606 -1.85976223 1.57000000 0.00000000 0
4 0 7 0.24000000 0.40000000 3.42727000 0 4.85509000 0.75000000 0.00000000 -2.79165284 -0.94628702 -1.91860864 1.57000000 0.00000000 0
4 0 8 0.24000000 0.40000000 3.74545000 0 3.82774000 0.50000000 0.00000000 -3.08333088 -0.79793235 -2.07304128 1.57000000 0.00000000 0
4 0 9 0.24000000 0.40000000 4.06364000 0 3.04022000 0.37500000 0.00000000 -3.36791074 -0.78625035 -2.21054113 1.57000000 0.00000000 0
4 0 10 0.24000000 0.40000000 4.38182000 0 2.18185000 0.12500000 0.00000000 -3.48932752 -0.81780860 -2.23612019 1.57000000 0.00000000 0
4 0 11 0.24000000 0.40000000 4.70000000 0 2.25049000 0.12500000 0.00000000 -3.55388892 -1.08366708 -1.45995372 1.57000000 0.00000000 0
4 1 0 0.24000000 0.45000000 1.20000000 0 5.93146000 1.00000000 0.00000000 0.14614079 -1.19202092 -1.98808074 1.57000000 0.00000000 0
4 1 1 0.24000000 0.45000000 1.51818000 0 5.90991000 1.00000000 0.00000000 0.36014898 -1.49059360 -1.44615109 1.57000000 0.00000000 0
4 1 2 0.24000000 0.45000000 1.83636000 0 5.41272000 0.87500000 0.00000000 -1.08942085 1.18952333 -2.24902998 1.57000000 0.00000000 1
4 1 3 0.24000000 0.45000000 2.15455000 0 5.80146000 1.00000000 0.00000000 -1.65306556 -1.37560292 -2.25746074 1.57000000 0.00000000 0
4 1 4 0.24000000 0.45000000 2.47273000 0 5.81431000 1.00000000 0.00000000 -1.87934723 -1.17357031 -2.16191680 1.57000000 0.00000000 0
4 1 5 0.24000000 0.45000000 2.79091000 0 5.42506000 0.87500000 0.00000000 -2.08629391 -1.23954844 -1.96684912 1.57000000 0.00000000 0
4 1 6 0.24000000 0.45000000 3.10909000 0 5.21069000 0.87500000 0.00000000 -2.42861169 -1.16156473 -1.90212737 1.57000000 0.00000000 0
4 1 7 0.24000000 0.45000000 3.42727000 0 4.38518000 0.62500000 0.00000000 -2.68256051 -1.08315243 -1.88176945 1.57000000 0.00000000 0
4 1 8 0.24000000 0.45000000 3.74545000 0 3.78604000 0.50000000 0.00000000 -3.13987812 -0.74670995 -2.15105391 1.57000000 0.00000000 0
4 1 9 0.24000000 0.45000000 4.06364000 0 3.36299000 0.37500000 0.00000000 -3.32185965 -0.77112476 -2.21176976 1.57000000 0.00000000 0
4 1 10 0.24000000 0.45000000 4.38182000 0 2.21131000 0.12500000 0.00000000 -3.35254135 -1.14993859 -1.41673163 1.57000000 0.00000000 0
4 1 11 0.24000000 0.45000000 4.70000000 0 2.27775000 0.12500000 0.00000000 -3.46625771 -1.11283563 -1.46136616 1.57000000 0.00000000 0
4 2 0 0.24000000 0.50000000 1.20000000 0 4.79444000 0.75000000 0.00000000 0.41171210 -1.52014478 -1.41295770 1.57000000 0.00000000 0
4 2 1 0.24000000 0.50000000 1.51818000 0 5.94045000 1.00000000 0.00000000 -0.91458094 1.11306396 -1.27012538 1.57000000 0.00000000 1
4 2 2 0.24000000 0.50000000 1.83636000 0 5.81897000 1.00000000 0.00000000 -1.32360350 1.24245259 -1.12947188 1.57000000 0.00000000 1
4 2 3 0.24000000 0.50000000 2.15455000 0 5.33465000 0.87500000 0.00000000 -1.59743501 -1.44090798 -2.16078191 1.57000000 0.00000000 0
4 2 4 0.24000000 0.50000000 2.47273000 0 5.86419000 1.00000000 0.00000000 -1.83648945 -1.23797709 -2.13521759 1.57000000 0.00000000 0
4 2 5 0.24000000 0.50000000 2.79091000 0 5.84245000 1.00000000 0.00000000 -1.98255328 -1.22646271 -2.07846617 1.57000000 0.00000000 0
4 2 6 0.24000000 0.50000000 3.10909000 0 4.36158000 0.62500000 0.00000000 -2.34664737 -1.16971555 -1.94936291 1.57000000 0.00000000 0
4 2 7 0.24000000 0.50000000 3.42727000 0 3.92831000 0.50000000 0.00000000 -2.58842360 -1.13613398 -1.85409025 1.57000000 0.00000000 0
4 2 8 0.24000000 0.50000000 3.74545000 0 3.42596000 0.37500000 0.00000000 -2.82049141 -1.30619227 -1.33961774 1.57000000 0.00000000 0
4 2 9 0.24000000 0.50000000 4.06364000 0 3.26754000 0.37500000 0.00000000 -3.01320534 -1.28031748 -1.32531930 1.57000000 0.00000000 0
4 2 10 0.24000000 0.50000000 4.38182000 0 2.36535000 0.12500000 0.00000000 -3.18669782 -1.23586095 -1.33301790 1.57000000 0.00000000 0
4 2 11 0.24000000 0.50000000 4.70000000 0 1.80520000 0.00000000 0.00000000 -3.26765891 -1.24998635 -1.32220990 1.57000000 0.00000000 0
4 3 1 0.24000000 0.55000000 1.51818000 0 5.44753000 0.87500000 0.00000000 0.38445168 -1.43029258 -1.40963923 1.57000000 0.00000000 0
4 3 2 0.24000000 0.55000000 1.83636000 0 5.87806000 1.00000000 0.00000000 -1.35210765 1.29947527 -1.11643090 1.57000000 0.00000000 1
4 3 3 0.24000000 0.55000000 2.15455000 0 5.27956000 0.87500000 0.00000000 -1.17187376 0.72560060 -1.65632617 1.57000000 0.00000000 1
4 3 4 0.24000000 0.55000000 2.47273000 0 5.83130000 1.00000000 0.00000000 -1.54793729 -1.38838226 -1.74205372 1.57000000 0.00000000 0
4 3 5 0.24000000 0.55000000 2.79091000 0 5.87363000 1.00000000 0.00000000 -1.90485336 -1.29370246 -2.21627042 1.57000000 0.00000000 0
4 3 6 0.24000000 0.55000000 3.10909000 0 4.35305000 0.62500000 0.00000000 -2.24426293 -1.17705398 -2.26180982 1.57000000 0.00000000 0
4 3 7 0.24000000 0.55000000 3.42727000 0 3.93035000 0.50000000 0.00000000 -2.54025306 -1.07214730 -1.86532165 1.57000000 0.00000000 0
4 3 8 0.24000000 0.55000000 3.74545000 0 3.40945000 0.37500000 0.00000000 -2.65054095 -1.31992089 -1.36955218 1.57000000 0.00000000 0
4 3 9 0.24000000 0.55000000 4.06364000 0 3.35678000 0.37500000 0.00000000 -2.83502082 -1.28314906 -1.31865150 1.57000000 0.00000000 0
4 3 10 0.24000000 0.55000000 4.38182000 0 2.32425000 0.12500000 0.00000000 -3.06074308 -1.27593930 -1.27554377 1.57000000 0.00000000 0
4 3 11 0.24000000 0.55000000 4.70000000 0 1.85834000 0.00000000 0.00000000 -3.17006444 -1.29467869 -1.26680725 1.57000000 0.00000000 0
4 4 2 0.24000000 0.60000000 1.83636000 0 5.41730000 0.87500000 0.00000000 0.03471104 -1.12468251 -1.69858836 1.57000000 0.00000000 0
4 4 3 0.24000000 0.60000000 2.15455000 0 4.75621000 0.75000000 0.00000000 -1.20925362 0.70218489 -1.68816241 1.57000000 0.00000000 1
4 4 4 0.24000000 0.60000000 2.47273000 0 5.34053000 0.87500000 0.00000000 -1.57540459 -1.34718366 -1.74240451 1.57000000 0.00000000 0
4 4 5 0.24000000 0.60000000 2.79091000 0 5.40444000 0.87500000 0.00000000 -1.87292738 -1.33035606 -2.27016130 1.57000000 0.00000000 0
4 4 6 0.24000000 0.60000000 3.10909000 0 3.89457000 0.50000000 0.00000000 -2.16979655 -1.18018987 -2.29711945 1.57000000 0.00000000 0
4 4 7 0.24000000 0.60000000 3.42727000 0 3.42690000 0.37500000 0.00000000 -2.54740238 -0.99578095 -1.89849034 1.57000000 0.00000000 0
4 4 8 0.24000000 0.60000000 3.74545000 0 3.41764000 0.37500000 0.00000000 -2.59176491 -1.32993208 -1.33368434 1.57000000 0.00000000 0
4 4 9 0.24000000 0.60000000 4.06364000 0 2.79416000 0.25000000 0.00000000 -2.71358622 -1.28321219 -1.28992162 1.57000000 0.00000000 0
4 4 10 0.24000000 0.60000000 4.38182000 0 2.35035000 0.12500000 0.00000000 -2.98585000 -1.25799813 -1.26303093 1.57000000 0.00000000 0
4 4 11 0.24000000 0.60000000 4.70000000 0 1.84042000 0.00000000 0.00000000 -3.15300453 -1.27878991 -1.24344429 1.57000000 0.00000000 0
5 0 0 0.30000000 0.40000000 1.20000000 0 5.42480000 0.87500000 0.00000000 0.15114689 -1.48529961 -1.97781336 1.57000000 0.00000000 0
5 0 1 0.30000000 0.40000000 1.51818000 0 5.74720000 1.00000000 0.00000000 -0.25842490 -1.29695213 -2.02387836 1.57000000 0.00000000 0
5 0 2 0.30000000 0.40000000 1.83636000 0 5.33230000 0.87500000 0.00000000 -1.33309259 1.34798017 -2.36849696 1.57000000 0.00000000 1
5 0 3 0.30000000 0.40000000 2.15455000 0 5.82556000 1.00000000 0.00000000 -1.79169443 -1.06800655 -2.22782152 1.57000000 0.00000000 0
5 0 4 0.30000000 0.40000000 2.47273000 0 5.88735000 1.00000000 0.00000000 -1.84725175 -1.05020104 -2.23001165 1.57000000 0.00000000 0
5 0 5 0.30000000 0.40000000 2.79091000 0 5.84006000 1.00000000 0.00000000 -2.09182797 -1.35810127 -1.81225058 1.57000000 0.00000000 0
5 0 6 0.30000000 0.40000000 3.10909000 0 4.86093000 0.75000000 0.00000000 -2.40340567 -1.12265551 -1.73377516 1.57000000 0.00000000 0
5 0 7 0.30000000 0.40000000 3.42727000 0 3.87522000 0.50000000 0.00000000 -2.95388453 -0.66183369 -1.91681303 1.57000000 0.00000000 0
5 0 8 0.30000000 0.40000000 3.74545000 0 3.33613000 0.37500000 0.00000000 -3.16271248 -0.78560613 -2.05066468 1.57000000 0.00000000 0
5 0 9 0.30000000 0.40000000 4.06364000 0 2.25821000 0.12500000 0.00000000 -3.35286295 -0.83475043 -2.16614356 1.57000000 0.00000000 0
5 0 10 0.30000000 0.40000000 4.38182000 0 2.18136000 0.12500000 0.00000000 -3.49199478 -0.80113139 -2.19454908 1.57000000 0.00000000 0
5 0 11 0.30000000 0.40000000 4.70000000 0 1.64779000 0.00000000 0.00000000 -3.58109578 -1.06014372 -1.46534042 1.57000000 0.00000000 0
5 1 0 0.30000000 0.45000000 1.20000000 0 4.72866000 0.75000000 0.00000000 0.06308061 -1.17645287 -1.99738650 1.57000000 0.00000000 0
5 1 1 0.30000000 0.45000000 1.51818000 0 5.93327000 1.00000000 0.00000000 -0.18796780 -1.08186408 -2.05377379 1.57000000 0.00000000 0
5 1 2 0.30000000 0.45000000 1.83636000 0 5.36890000 0.87500000 0.00000000 -1.47848770 -1.25258034 -2.10887477 1.57000000 0.00000000 0
5 1 3 0.30000000 0.45000000 2.15455000 0 5.82481000 1.00000000 0.00000000 -1.79131318 -1.06806180 -2.22720462 1.57000000 0.00000000 0
5 1 4 0.30000000 0.45000000 2.47273000 0 5.84102000 1.00000000 0.00000000 -1.83785053 -1.07654831 -2.20053175 1.57000000 0.00000000 0
5 1 5 0.30000000 0.45000000 2.79091000 0 5.04794000 0.87500000 0.00000000 -1.94520702 -1.09676782 -2.14700929 1.57000000 0.00000000 0
5 1 6 0.30000000 0.45000000 3.10909000 0 3.90000000 0.50000000 0.00000000 -2.40873182 -1.06752195 -1.84919716 1.57000000 0.00000000 0
5 1 7 0.30000000 0.45000000 3.42727000 0 3.39225000 0.37500000 0.00000000 -2.82453314 -0.82298322 -1.89698628 1.57000000 0.00000000 0
5 1 8 0.30000000 0.45000000 3.74545000 0 3.36664000 0.37500000 0.00000000 -3.19532102 -0.75809702 -2.12756436 1.57000000 0.00000000 0
5 1 9 0.30000000 0.45000000 4.06364000 0 2.36007000 0.12500000 0.00000000 -3.14597284 -1.24339242 -1.27028793 1.57000000 0.00000000 0
5 1 10 0.30000000 0.45000000 4.38182000 0 1.77154000 0.00000000 0.00000000 -3.34423774 -1.17505873 -1.31733077 1.57000000 0.00000000 0
5 1 11 0.30000000 0.45000000 4.70000000 0 1.78213000 0.00000000 0.00000000 -3.48309618 -1.12971157 -1.42972260 1.57000000 0.00000000 0
5 2 0 0.30000000 0.50000000 1.20000000 0 4.44788000 0.62500000 0.00000000 -0.01327435 -1.05997185 -2.07162018 1.57000000 0.00000000 0
5 2 1 0.30000000 0.50000000 1.51818000 0 5.39115000 0.87500000 0.00000000 -0.03898940 -1.02339595 -2.09074793 1.57000000 0.00000000 0
5 2 2 0.30000000 0.50000000 1.83636000 0 5.36553000 0.87500000 0.00000000 -0.31846955 -0.82263422 -2.15603774 1.57000000 0.00000000 0
5 2 3 0.30000000 0.50000000 2.15455000 0 5.81104000 1.00000000 0.00000000 -1.58996173 -1.25265086 -2.14465790 1.57000000 0.00000000 0
5 2 4 0.30000000 0.50000000 2.47273000 0 5.85446000 1.00000000 0.00000000 -1.80725143 -1.18380615 -2.14316150 1.57000000 0.00000000 0
5 2 5 0.30000000 0.50000000 2.79091000 0 4.84800000 0.75000000 0.00000000 -1.93731671 -1.16559444 -2.10953479 1.57000000 0.00000000 0
5 2 6 0.30000000 0.50000000 3.10909000 0 3.93452000 0.50000000 0.00000000 -2.35298224 -1.04038969 -1.88644341 1.57000000 0.00000000 0
5 2 7 0.30000000 0.50000000 3.42727000 0 3.43560000 0.37500000 0.00000000 -2.59820077 -1.00074004 -1.84931862 1.57000000 0.00000000 0
5 2 8 0.30000000 0.50000000 3.74545000 0 3.29062000 0.37500000 0.00000000 -3.18695914 -0.73375566 -2.18494916 1.57000000 0.00000000 0
5 2 9 0.30000000 0.50000000 4.06364000 0 2.40693000 0.12500000 0.00000000 -3.30503714 -0.76476867 -2.17970036 1.57000000 0.00000000 0
5 2 10 0.30000000 0.50000000 4.38182000 0 1.87595000 0.00000000 0.00000000 -3.17190225 -1.24685625 -1.31794369 1.57000000 0.00000000 0
5 2 11 0.30000000 0.50000000 4.70000000 0 1.76843000 0.00000000 0.00000000 -3.26584361 -1.27044779 -1.32845548 1.57000000 0.00000000 0
5 3 0 0.30000000 0.55000000 1.20000000 0 3.44638000 0.37500000 0.00000000 -0.87195630 1.39137733 -1.85045891 1.57000000 0.00000000 1
5 3 1 0.30000000 0.55000000 1.51818000 0 4.94129000 0.75000000 0.00000000 -1.20009628 1.33172802 -1.09747107 1.57000000 0.00000000 1
5 3 2 0.30000000 0.55000000 1.83636000 0 4.90530000 0.75000000 0.00000000 -1.13338925 0.93713352 -1.74704248 1.57000000 0.00000000 1
5 3 3 0.30000000 0.55000000 2.15455000 0 4.77541000 0.75000000 0.00000000 -1.57624022 1.11081562 -1.20109053 1.57000000 0.00000000 1
5 3 4 0.30000000 0.55000000 2.47273000 0 4.86944000 0.75000000 0.00000000 -1.80595597 -1.24111944 -2.13866944 1.57000000 0.00000000 0
5 3 5 0.30000000 0.55000000 2.79091000 0 3.87769000 0.50000000 0.00000000 -1.92074034 -1.19612509 -2.12673089 1.57000000 0.00000000 0
5 3 6 0.30000000 0.55000000 3.10909000 0 3.85292000 0.50000000 0.00000000 -2.27254729 -1.01466130 -1.89837137 1.57000000 0.00000000 0
5 3 7 0.30000000 0.55000000 3.42727000 0 3.34480000 0.37500000 0.00000000 -2.54200536 -0.97612106 -1.85184064 1.57000000 0.00000000 0
5 3 8 0.30000000 0.55000000 3.74545000 0 2.92308000 0.25000000 0.00000000 -2.68659381 -1.24201997 -1.41686421 1.57000000 0.00000000 0
5 3 9 0.30000000 0.55000000 4.06364000 0 2.39851000 0.12500000 0.00000000 -2.87111597 -1.24016912 -1.37270499 1.57000000 0.00000000 0
5 3 10 0.30000000 0.55000000 4.38182000 0 1.90010000 0.00000000 0.00000000 -3.05792888 -1.30935577 -1.32209325 1.57000000 0.00000000 0
5 3 11 0.30000000 0.55000000 4.70000000 0 1.81070000 0.00000000 0.00000000 -3.15260062 -1.36163465 -1.30770199 1.57000000 0.00000000 0
5 4 0 0.30000000 0.60000000 1.20000000 0 3.39693000 0.37500000 0.00000000 0.42134212 -1.33474272 -1.44035301 1.57000000 0.00000000 0
5 4 1 0.30000000 0.60000000 1.51818000 0 3.94094000 0.50000000 0.00000000 0.31268279 -1.31885491 -1.40231466 1.57000000 0.00000000 0
5 4 2 0.30000000 0.60000000 1.83636000 0 4.89816000 0.75000000 0.00000000 -0.17098426 -0.89599103 -1.63812782 1.57000000 0.00000000 0
5 4 3 0.30000000 0.60000000 2.15455000 0 4.22848000 0.62500000 0.00000000 -1.48663347 -0.96957595 -2.36274290 1.57000000 0.00000000 0
5 4 4 0.30000000 0.60000000 2.47273000 0 4.84263000 0.75000000 0.00000000 -1.57916473 -1.31715242 -1.74135889 1.57000000 0.00000000 0
5 4 5 0.30000000 0.60000000 2.79091000 0 3.39680000 0.37500000 0.00000000 -1.88214764 -1.23951989 -2.19540386 1.57000000 0.00000000 0
