# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 2 5 -0.75 0.0388889 0.227778 0 11.0967 1 0 0.306054 0.782341 0.148812 0 0
0 2 5 -0.75 0.0388889 0.227778 1 11.032 1 0 -1.31685 2.08893 0.326361 0 0
0 2 5 -0.75 0.0388889 0.227778 2 11.0174 1 0 0.257091 2.09231 -1.65848 0 0
0 2 5 -0.75 0.0388889 0.227778 3 10.1038 0.9 0 0.244105 0.344271 1.14207 0 0
0 2 5 -0.75 0.0388889 0.227778 4 10.095 0.9 0 0.00885928 0.829592 1.13959 0 0
0 2 5 -0.75 0.0388889 0.227778 5 10.094 0.9 0 -1.08826 0.641096 1.23023 0 0
0 2 5 -0.75 0.0388889 0.227778 6 10.076 0.9 0 -0.121929 1.5733 -0.138854 0 0
0 2 5 -0.75 0.0388889 0.227778 7 10.0465 0.9 0 0.223477 1.85647 -0.705841 0 0
0 2 5 -0.75 0.0388889 0.227778 8 10.0377 0.9 0 -0.172188 1.86429 1.5801 0 0
0 2 5 -0.75 0.0388889 0.227778 9 10.0064 0.9 0 -1.34112 2.2727 0.835625 0 0
0 2 6 -0.75 0.0388889 0.433333 0 11.0846 1 0 -0.929172 1.06168 0.970056 0 0
0 2 6 -0.75 0.0388889 0.433333 1 11.0837 1 0 -1.48629 0.68466 1.60184 0 0
0 2 6 -0.75 0.0388889 0.433333 2 11.0819 1 0 -0.608705 1.23242 0.777533 0 0
0 2 6 -0.75 0.0388889 0.433333 3 11.0615 1 0 -1.2212 1.45907 1.15364 0 0
0 2 6 -0.75 0.0388889 0.433333 4 11.0468 1 0 -0.552323 1.93458 -0.927106 0 0
0 2 6 -0.75 0.0388889 0.433333 5 11.0436 1 0 0.100456 1.80521 1.4456 0 0
0 2 6 -0.75 0.0388889 0.433333 6 11.0394 1 0 -1.45238 1.77274 1.19962 0 0
0 2 6 -0.75 0.0388889 0.433333 7 10.0945 0.9 0 -0.721162 1.11945 0.534223 0 0
0 2 6 -0.75 0.0388889 0.433333 8 10.0589 0.9 0 -0.856962 1.77281 -0.386562 0 0
0 2 6 -0.75 0.0388889 0.433333 9 10.0456 0.9 0 -1.33818 1.90909 0.0297768 0 0
0 2 7 -0.75 0.0388889 0.638889 0 11.0805 1 0 -0.719164 1.03018 1.57581 0 0
0 2 7 -0.75 0.0388889 0.638889 1 11.0224 1 0 -0.945656 2.24031 0.634656 0 0
0 2 7 -0.75 0.0388889 0.638889 2 10.9986 1 0 -1.23672 2.31422 1.38437 0 0
0 2 7 -0.75 0.0388889 0.638889 3 10.9428 1 0 -1.02348 2.39874 1.51685 0 0
0 2 7 -0.75 0.0388889 0.638889 4 10.1077 0.9 0 -0.328441 0.299708 0.921144 0 0
0 2 7 -0.75 0.0388889 0.638889 5 10.1013 0.9 0 -0.542268 0.648852 0.857286 0 0
0 2 7 -0.75 0.0388889 0.638889 6 10.0997 0.9 0 -0.0258158 0.855938 -1.40051 0 0
0 2 7 -0.75 0.0388889 0.638889 7 10.0988 0.9 0 -0.458758 0.508586 1.42609 0 0
0 2 7 -0.75 0.0388889 0.638889 8 10.087 0.9 0 -0.851486 0.854881 1.48527 0 0
0 2 7 -0.75 0.0388889 0.638889 9 10.0622 0.9 0 -0.990839 1.51435 0.997501 0 0
0 2 8 -0.75 0.0388889 0.844444 0 11.0939 1 0 -0.346799 0.965032 0.777212 0 0
0 2 8 -0.75 0.0388889 0.844444 1 11.088 1 0 -0.482837 1.3275 0.0805975 0 0
0 2 8 -0.75 0.0388889 0.844444 2 11.0785 1 0 -1.43847 0.832732 1.71404 0 0
0 2 8 -0.75 0.0388889 0.844444 3 11.0745 1 0 -0.128886 1.30408 1.28841 0 0
0 2 8 -0.75 0.0388889 0.844444 4 11.0737 1 0 -0.342324 1.48987 -1.18398 0 0
0 2 8 -0.75 0.0388889 0.844444 5 11.0489 1 0 -1.13517 1.62756 1.47354 0 0
0 2 8 -0.75 0.0388889 0.844444 6 10.998 1 0 -0.854544 2.33639 1.55029 0 0
0 2 8 -0.75 0.0388889 0.844444 7 10.9962 1 0 -0.817916 2.41689 1.12517 0 0
0 2 8 -0.75 0.0388889 0.844444 8 10.1072 0.9 0 -0.355559 0.415728 0.807585 0 0
0 2 8 -0.75 0.0388889 0.844444 9 10.1007 0.9 0 -0.0683937 0.0886768 1.69689 0 0
0 2 9 -0.75 0.0388889 1.05 0 10.0994 0.9 0 -0.430849 1.04414 0.584897 0 0
0 2 9 -0.75 0.0388889 1.05 1 10.095 0.9 0 -1.01684 0.396767 1.58108 0 0
0 2 9 -0.75 0.0388889 1.05 2 10.0751 0.9 0 -0.864213 1.50227 -0.425426 0 0
0 2 9 -0.75 0.0388889 1.05 3 10.0527 0.9 0 -1.10756 1.58284 1.41099 0 0
0 2 9 -0.75 0.0388889 1.05 4 10.0415 0.9 0 -0.975702 1.98861 -0.712723 0 0
0 2 9 -0.75 0.0388889 1.05 5 10.0268 0.9 0 -0.712312 2.18926 -0.830539 0 0
0 2 9 -0.75 0.0388889 1.05 6 10.0081 0.9 0 -1.11551 2.27849 0.872783 0 0
0 2 9 -0.75 0.0388889 1.05 7 10.0034 0.9 0 -1.55118 2.39703 -0.0274494 0 0
0 2 9 -0.75 0.0388889 1.05 8 9.11888 0.8 0 -0.443542 0.247502 0.509619 0 0
0 2 9 -0.75 0.0388889 1.05 9 9.10241 0.8 0 -0.773049 0.941 0.186748 0 0
0 3 0 -0.75 0.0833333 -0.8 0 6.02464 0.5 0 0.170836 2.05947 1.49019 0 0
0 3 0 -0.75 0.0833333 -0.8 1 6.00417 0.5 0 -0.421955 0.640093 1.57543 0 0
0 3 0 -0.75 0.0833333 -0.8 2 5.99067 0.5 0 0.363486 2.37109 -1.42416 0 0
0 3 0 -0.75 0.0833333 -0.8 3 5.09148 0.4 0 0.345509 0.69385 1.08068 0 0
0 3 0 -0.75 0.0833333 -0.8 4 5.07657 0.4 0 0.40147 1.12919 0.514382 0 0
0 3 0 -0.75 0.0833333 -0.8 5 5.06083 0.4 0 0.0166187 1.59652 -1.72187 0 0
0 3 0 -0.75 0.0833333 -0.8 6 5.04908 0.4 0 0.295958 1.78595 0.279637 0 0
0 3 0 -0.75 0.0833333 -0.8 7 4.95529 0.4 0 0.818893 1.53229 0.970856 0 0
0 3 0 -0.75 0.0833333 -0.8 8 4.09672 0.3 0 0.210438 0.941653 0.279832 0 0
0 3 0 -0.75 0.0833333 -0.8 9 4.09147 0.3 0 -0.182992 1.2559 -0.433125 0 0
0 3 1 -0.75 0.0833333 -0.594444 0 8.03437 0.7 0 0.483912 1.78848 0.295598 0 0
0 3 1 -0.75 0.0833333 -0.594444 1 7.10503 0.6 0 0.241997 0.132542 1.21763 0 0
0 3 1 -0.75 0.0833333 -0.594444 2 6.10355 0.5 0 -0.410193 0.58285 0.832566 0 0
0 3 1 -0.75 0.0833333 -0.594444 3 6.10124 0.5 0 -0.392821 0.190041 1.5755 0 0
0 3 1 -0.75 0.0833333 -0.594444 4 6.10049 0.5 0 -0.427688 0.191408 1.61816 0 0
0 3 1 -0.75 0.0833333 -0.594444 5 6.08305 0.5 0 -0.265339 1.21286 -1.61018 0 0
0 3 1 -0.75 0.0833333 -0.594444 6 5.10636 0.4 0 -0.24477 0.319179 1.07127 0 0
0 3 1 -0.75 0.0833333 -0.594444 7 5.0742 0.4 0 -0.0838592 1.19306 1.7028 0 0
0 3 1 -0.75 0.0833333 -0.594444 8 5.04356 0.4 0 0.214757 1.86195 1.08717 0 0
0 3 1 -0.75 0.0833333 -0.594444 9 5.02858 0.4 0 0.734638 1.14265 -1.25147 0 0
0 3 2 -0.75 0.0833333 -0.388889 0 9.01448 0.8 0 0.432688 2.02243 -1.36681 0 0
0 3 2 -0.75 0.0833333 -0.388889 1 8.04926 0.7 0 0.222297 1.77439 1.07038 0 0
0 3 2 -0.75 0.0833333 -0.388889 2 8.02013 0.7 0 0.676211 1.58145 -0.844461 0 0
0 3 2 -0.75 0.0833333 -0.388889 3 7.10183 0.6 0 -0.378424 0.609485 0.977666 0 0
0 3 2 -0.75 0.0833333 -0.388889 4 7.08035 0.6 0 -0.456659 1.24606 0.884018 0 0
0 3 2 -0.75 0.0833333 -0.388889 5 7.02823 0.6 0 -0.359921 2.0997 0.808738 0 0
0 3 2 -0.75 0.0833333 -0.388889 6 7.00561 0.6 0 0.621294 1.83723 1.48473 0 0
0 3 2 -0.75 0.0833333 -0.388889 7 7.00153 0.6 0 0.77003 1.31401 1.39067 0 0
0 3 2 -0.75 0.0833333 -0.388889 8 6.99772 0.6 0 0.765607 1.42352 -1.52554 0 0
0 3 2 -0.75 0.0833333 -0.388889 9 6.10457 0.5 0 -0.464739 0.904705 0.523906 0 0
0 3 3 -0.75 0.0833333 -0.183333 0 11.0672 1 0 -0.99046 1.50029 -1.34585 0 0
0 3 3 -0.75 0.0833333 -0.183333 1 9.0828 0.8 0 0.527993 0.591277 0.364857 0 0
0 3 3 -0.75 0.0833333 -0.183333 2 9.03356 0.8 0 -1.09522 1.92696 1.12214 0 0
0 3 3 -0.75 0.0833333 -0.183333 3 8.10491 0.7 0 -0.652715 0.0274138 1.23766 0 0
0 3 3 -0.75 0.0833333 -0.183333 4 8.09587 0.7 0 -0.637204 0.428688 1.67952 0 0
0 3 3 -0.75 0.0833333 -0.183333 5 8.06571 0.7 0 0.346078 1.435 -0.586243 0 0
0 3 3 -0.75 0.0833333 -0.183333 6 8.06009 0.7 0 0.373306 1.43124 -1.104 0 0
0 3 3 -0.75 0.0833333 -0.183333 7 8.0513 0.7 0 0.175435 1.73627 1.16616 0 0
0 3 3 -0.75 0.0833333 -0.183333 8 8.02589 0.7 0 -0.381896 2.1859 -1.19386 0 0
0 3 3 -0.75 0.0833333 -0.183333 9 8.0141 0.7 0 -0.559375 2.3852 -0.23381 0 0
0 3 4 -0.75 0.0833333 0.0222222 0 11.0617 1 0 0.682541 0.618066 -0.0171796 0 0
0 3 4 -0.75 0.0833333 0.0222222 1 10.0854 0.9 0 0.249277 1.16407 -0.451437 0 0
0 3 4 -0.75 0.0833333 0.0222222 2 10.0854 0.9 0 -0.576818 0.981229 1.41135 0 0
0 3 4 -0.75 0.0833333 0.0222222 3 10.0829 0.9 0 -1.23787 1.29851 0.00319724 0 0
0 3 4 -0.75 0.0833333 0.0222222 4 10.0771 0.9 0 0.344916 1.00541 -1.47936 0 0
0 3 4 -0.75 0.0833333 0.0222222 5 10.0529 0.9 0 0.66888 0.758865 -1.29344 0 0
0 3 4 -0.75 0.0833333 0.0222222 6 10.0294 0.9 0 -0.539275 2.14245 -1.09779 0 0
0 3 4 -0.75 0.0833333 0.0222222 7 9.9544 0.9 0 0.537048 1.9601 -1.40455 0 0
0 3 4 -0.75 0.0833333 0.0222222 8 9.10511 0.8 0 0.107422 0.849816 -0.107941 0 0
0 3 4 -0.75 0.0833333 0.0222222 9 9.1051 0.8 0 0.147283 0.091553 1.3636 0 0
0 3 5 -0.75 0.0833333 0.227778 0 11.0627 1 0 0.0702884 1.69325 -0.967277 0 0
0 3 5 -0.75 0.0833333 0.227778 1 11.0569 1 0 -0.0601878 1.55389 1.62895 0 0
0 3 5 -0.75 0.0833333 0.227778 2 11.0099 1 0 -0.00486941 2.22512 1.60723 0 0
0 3 5 -0.75 0.0833333 0.227778 3 10.9987 1 0 -1.04733 2.33925 1.35471 0 0
0 3 5 -0.75 0.0833333 0.227778 4 10.0916 0.9 0 -1.28787 0.916971 0.739279 0 0
0 3 5 -0.75 0.0833333 0.227778 5 10.0864 0.9 0 -0.489414 0.929731 1.5017 0 0
0 3 5 -0.75 0.0833333 0.227778 6 10.085 0.9 0 -1.20941 1.22777 0.59764 0 0
0 3 5 -0.75 0.0833333 0.227778 7 10.0843 0.9 0 -0.176203 1.41501 -0.16894 0 0
0 3 5 -0.75 0.0833333 0.227778 8 10.0702 0.9 0 0.549848 0.495945 1.69895 0 0
0 3 5 -0.75 0.0833333 0.227778 9 10.0696 0.9 0 0.670322 0.0420475 0.525032 0 0
0 3 6 -0.75 0.0833333 0.433333 0 11.0777 1 0 0.172305 1.10039 1.72665 0 0
0 3 6 -0.75 0.0833333 0.433333 1 11.0687 1 0 -0.2958 1.4506 1.09899 0 0
0 3 6 -0.75 0.0833333 0.433333 2 11.0204 1 0 -1.53645 2.04605 -1.67234 0 0
0 3 6 -0.75 0.0833333 0.433333 3 10.0852 0.9 0 -1.3559 0.625947 1.70976 0 0
0 3 6 -0.75 0.0833333 0.433333 4 10.075 0.9 0 0.196202 1.21058 -1.64263 0 0
0 3 6 -0.75 0.0833333 0.433333 5 10.0707 0.9 0 -0.172042 1.64135 -0.449646 0 0
0 3 6 -0.75 0.0833333 0.433333 6 10.0683 0.9 0 -1.31818 1.37826 0.792733 0 0
0 3 6 -0.75 0.0833333 0.433333 7 10.0675 0.9 0 -0.97756 1.35478 1.31674 0 0
0 3 6 -0.75 0.0833333 0.433333 8 10.0498 0.9 0 0.716113 0.354147 -1.57543 0 0
0 3 6 -0.75 0.0833333 0.433333 9 10.043 0.9 0 -0.665553 1.95926 -1.08633 0 0
0 3 7 -0.75 0.0833333 0.638889 0 11.1173 1 0 -0.0243568 0.481549 -0.315049 0 0
0 3 7 -0.75 0.0833333 0.638889 1 11.1056 1 0 -0.145765 0.484382 0.896237 0 0
0 3 7 -0.75 0.0833333 0.638889 2 11.0903 1 0 -0.507095 1.26707 -0.283239 0 0
0 3 7 -0.75 0.0833333 0.638889 3 11.076 1 0 -0.618196 1.2165 1.36874 0 0
0 3 7 -0.75 0.0833333 0.638889 4 11.0694 1 0 -0.954917 1.38311 1.01771 0 0
0 3 7 -0.75 0.0833333 0.638889 5 11.036 1 0 -1.55636 1.98476 -0.455188 0 0
0 3 7 -0.75 0.0833333 0.638889 6 11.0245 1 0 -0.261016 2.0737 1.39886 0 0
0 3 7 -0.75 0.0833333 0.638889 7 11.0159 1 0 -0.633334 2.23881 0.806214 0 0
0 3 7 -0.75 0.0833333 0.638889 8 10.0973 0.9 0 0.384177 0.11069 1.09332 0 0
0 3 7 -0.75 0.0833333 0.638889 9 10.0702 0.9 0 0.315913 1.16614 -1.64912 0 0
0 3 8 -0.75 0.0833333 0.844444 0 11.1055 1 0 0.0771544 0.260792 1.24002 0 0
0 3 8 -0.75 0.0833333 0.844444 1 11.1055 1 0 0.0142904 0.0901638 1.34267 0 0
0 3 8 -0.75 0.0833333 0.844444 2 11.0881 1 0 -0.0697094 0.867838 1.6044 0 0
0 3 8 -0.75 0.0833333 0.844444 3 11.0712 1 0 -0.740929 1.57993 0.564463 0 0
0 3 8 -0.75 0.0833333 0.844444 4 11.0693 1 0 -0.358515 1.66277 -0.261352 0 0
0 3 8 -0.75 0.0833333 0.844444 5 11.0633 1 0 -1.10209 1.67998 0.216954 0 0
0 3 8 -0.75 0.0833333 0.844444 6 11.0317 1 0 -0.879585 2.13008 0.589455 0 0
0 3 8 -0.75 0.0833333 0.844444 7 11.0276 1 0 -1.1932 2.05769 -1.38079 0 0
0 3 8 -0.75 0.0833333 0.844444 8 11.0132 1 0 -0.482912 2.33237 -1.20155 0 0
0 3 8 -0.75 0.0833333 0.844444 9 10.9867 1 0 -1.20546 2.48937 1.06505 0 0
0 3 9 -0.75 0.0833333 1.05 0 11.0944 1 0 -0.798147 0.538599 1.57453 0 0
0 3 9 -0.75 0.0833333 1.05 1 11.0884 1 0 -0.44157 0.869871 1.52099 0 0
0 3 9 -0.75 0.0833333 1.05 2 11.0826 1 0 -0.418601 1.12271 1.23494 0 0
0 3 9 -0.75 0.0833333 1.05 3 11.0603 1 0 -0.88954 1.75655 -0.0448567 0 0
0 3 9 -0.75 0.0833333 1.05 4 11.0577 1 0 -0.623734 1.77691 -0.902447 0 0
0 3 9 -0.75 0.0833333 1.05 5 11.0513 1 0 -0.830417 1.57943 1.69808 0 0
0 3 9 -0.75 0.0833333 1.05 6 11.0362 1 0 -1.16514 1.99222 -1.09749 0 0
0 3 9 -0.75 0.0833333 1.05 7 11.0253 1 0 -1.50008 1.89152 1.6261 0 0
0 3 9 -0.75 0.0833333 1.05 8 11.0209 1 0 -1.47619 2.00602 1.35255 0 0
0 3 9 -0.75 0.0833333 1.05 9 11.0172 1 0 -0.79782 2.29948 -0.856884 0 0
0 4 0 -0.75 0.127778 -0.8 0 6.09021 0.5 0 -0.130811 1.25137 -0.793474 0 0
0 4 0 -0.75 0.127778 -0.8 1 6.02717 0.5 0 0.622586 1.65295 -0.0286806 0 0
0 4 0 -0.75 0.127778 -0.8 2 5.08256 0.4 0 0.158187 1.22242 0.846715 0 0
0 4 0 -0.75 0.127778 -0.8 3 5.07583 0.4 0 -0.0191699 1.26204 1.35238 0 0
0 4 0 -0.75 0.127778 -0.8 4 5.02858 0.4 0 0.157395 2.1339 -0.795794 0 0
0 4 0 -0.75 0.127778 -0.8 5 4.98538 0.4 0 0.266593 2.44695 -0.987946 0 0
0 4 0 -0.75 0.127778 -0.8 6 4.97368 0.4 0 0.0558885 2.07331 1.25013 0 0
0 4 0 -0.75 0.127778 -0.8 7 4.10242 0.3 0 0.300036 0.287202 1.02064 0 0
0 4 0 -0.75 0.127778 -0.8 8 4.04223 0.3 0 0.0578237 1.90392 0.935461 0 0
0 4 0 -0.75 0.127778 -0.8 9 4.03261 0.3 0 0.724985 0.913735 1.74059 0 0
0 4 1 -0.75 0.127778 -0.594444 0 5.09529 0.4 0 -0.0275652 1.05385 0.726791 0 0
0 4 1 -0.75 0.127778 -0.594444 1 5.09471 0.4 0 0.0912366 0.723502 1.43293 0 0
0 4 1 -0.75 0.127778 -0.594444 2 5.09357 0.4 0 -0.462179 0.885256 1.00803 0 0
0 4 1 -0.75 0.127778 -0.594444 3 5.05922 0.4 0 0.646912 0.763663 0.993077 0 0
0 4 1 -0.75 0.127778 -0.594444 4 5.04919 0.4 0 0.57992 1.35564 0.347225 0 0
0 4 1 -0.75 0.127778 -0.594444 5 5.01234 0.4 0 0.0329561 2.3059 -1.48414 0 0
0 4 1 -0.75 0.127778 -0.594444 6 4.94839 0.4 0 -0.582116 2.19425 -1.41023 0 0
0 4 1 -0.75 0.127778 -0.594444 7 4.10335 0.3 0 -0.29009 0.242128 1.40774 0 0
0 4 1 -0.75 0.127778 -0.594444 8 4.08706 0.3 0 0.393461 0.563992 1.43518 0 0
0 4 1 -0.75 0.127778 -0.594444 9 4.05426 0.3 0 -0.341117 1.89112 0.302138 0 0
0 4 2 -0.75 0.127778 -0.388889 0 8.08156 0.7 0 0.186901 1.08914 1.48595 0 0
0 4 2 -0.75 0.127778 -0.388889 1 7.09767 0.6 0 0.216051 0.90203 0.325578 0 0
0 4 2 -0.75 0.127778 -0.388889 2 7.05261 0.6 0 0.029139 1.78272 -1.457 0 0
0 4 2 -0.75 0.127778 -0.388889 3 6.07126 0.5 0 -0.633314 1.60514 -0.428684 0 0
0 4 2 -0.75 0.127778 -0.388889 4 6.0621 0.5 0 -0.321173 1.78467 -0.155154 0 0
0 4 2 -0.75 0.127778 -0.388889 5 6.05298 0.5 0 0.0251546 1.66216 1.43783 0 0
0 4 2 -0.75 0.127778 -0.388889 6 6.04832 0.5 0 0.578263 1.38308 0.225156 0 0
0 4 2 -0.75 0.127778 -0.388889 7 6.04583 0.5 0 -0.651324 1.99225 -0.169711 0 0
0 4 2 -0.75 0.127778 -0.388889 8 6.04089 0.5 0 0.650148 1.30234 0.578827 0 0
0 4 2 -0.75 0.127778 -0.388889 9 6.03326 0.5 0 0.691163 1.26966 -0.965845 0 0
0 4 3 -0.75 0.127778 -0.183333 0 9.09847 0.8 0 -0.963139 1.00673 0.17263 0 0
0 4 3 -0.75 0.127778 -0.183333 1 9.0434 0.8 0 0.75376 0.777574 0.337158 0 0
0 4 3 -0.75 0.127778 -0.183333 2 8.08134 0.7 0 -0.0910962 1.41089 -0.939251 0 0
0 4 3 -0.75 0.127778 -0.183333 3 8.01048 0.7 0 -0.696683 2.18425 1.65338 0 0
0 4 3 -0.75 0.127778 -0.183333 4 7.99044 0.7 0 0.789537 1.39377 -0.144666 0 0
0 4 3 -0.75 0.127778 -0.183333 5 7.09214 0.6 0 -0.409663 1.2113 0.635544 0 0
0 4 3 -0.75 0.127778 -0.183333 6 7.07883 0.6 0 -0.60539 1.47646 0.429878 0 0
0 4 3 -0.75 0.127778 -0.183333 7 7.07593 0.6 0 -0.32833 1.14156 1.70746 0 0
0 4 3 -0.75 0.127778 -0.183333 8 7.06902 0.6 0 -0.563803 1.63651 -0.563952 0 0
0 4 3 -0.75 0.127778 -0.183333 9 7.06159 0.6 0 -0.639317 1.7659 -0.276664 0 0
0 4 4 -0.75 0.127778 0.0222222 0 10.0194 0.9 0 -1.1885 2.12996 0.889331 0 0
0 4 4 -0.75 0.127778 0.0222222 1 10.0134 0.9 0 0.686914 1.53252 -1.57633 0 0
0 4 4 -0.75 0.127778 0.0222222 2 9.08746 0.8 0 -0.752178 0.747513 1.7274 0 0
0 4 4 -0.75 0.127778 0.0222222 3 9.07619 0.8 0 -0.793566 1.48975 0.563232 0 0
0 4 4 -0.75 0.127778 0.0222222 4 9.0614 0.8 0 -0.359799 1.78978 0.0255637 0 0
0 4 4 -0.75 0.127778 0.0222222 5 9.0536 0.8 0 -0.399485 1.74908 -1.55209 0 0
0 4 4 -0.75 0.127778 0.0222222 6 9.05134 0.8 0 -0.220566 1.88395 -1.00382 0 0
0 4 4 -0.75 0.127778 0.0222222 7 9.04542 0.8 0 -0.299784 2.02314 0.141568 0 0
0 4 4 -0.75 0.127778 0.0222222 8 9.02489 0.8 0 -0.0805515 2.25228 -0.818331 0 0
0 4 4 -0.75 0.127778 0.0222222 9 9.02373 0.8 0 -1.3697 2.17361 0.506099 0 0
0 4 5 -0.75 0.127778 0.227778 0 11.0991 1 0 0.380945 0.203194 0.854335 0 0
0 4 5 -0.75 0.127778 0.227778 1 11.048 1 0 0.480528 1.37229 -1.61648 0 0
0 4 5 -0.75 0.127778 0.227778 2 10.0962 0.9 0 -0.174746 0.485945 1.70272 0 0
0 4 5 -0.75 0.127778 0.227778 3 10.0924 0.9 0 -0.60559 1.21339 0.326771 0 0
0 4 5 -0.75 0.127778 0.227778 4 10.0775 0.9 0 -0.547381 1.28192 0.976667 0 0
0 4 5 -0.75 0.127778 0.227778 5 10.0623 0.9 0 0.516734 0.955637 1.62632 0 0
0 4 5 -0.75 0.127778 0.227778 6 10.0543 0.9 0 0.630197 0.793614 -1.57318 0 0
0 4 5 -0.75 0.127778 0.227778 7 10.0293 0.9 0 -0.231617 2.04297 1.20006 0 0
0 4 5 -0.75 0.127778 0.227778 8 10.0066 0.9 0 -0.745316 2.43145 -0.738575 0 0
0 4 5 -0.75 0.127778 0.227778 9 9.10442 0.8 0 0.199645 0.486104 1.02067 0 0
0 4 6 -0.75 0.127778 0.433333 0 11.0964 1 0 0.304072 0.316508 1.50276 0 0
0 4 6 -0.75 0.127778 0.433333 1 11.0812 1 0 -0.880742 1.23596 0.757623 0 0
0 4 6 -0.75 0.127778 0.433333 2 11.0679 1 0 -1.08591 1.59116 0.478623 0 0
0 4 6 -0.75 0.127778 0.433333 3 11.0292 1 0 -1.43011 2.08308 0.699838 0 0
0 4 6 -0.75 0.127778 0.433333 4 11.0228 1 0 -0.303744 2.29625 -0.411012 0 0
0 4 6 -0.75 0.127778 0.433333 5 10.1117 0.9 0 0.188212 0.393585 0.111466 0 0
0 4 6 -0.75 0.127778 0.433333 6 10.1079 0.9 0 -0.211725 0.859494 0.198773 0 0
0 4 6 -0.75 0.127778 0.433333 7 10.0997 0.9 0 -0.308578 0.214289 1.68893 0 0
0 4 6 -0.75 0.127778 0.433333 8 10.0844 0.9 0 0.0543271 1.39335 -0.104427 0 0
0 4 6 -0.75 0.127778 0.433333 9 10.0717 0.9 0 -0.499837 1.40794 0.939026 0 0
0 4 7 -0.75 0.127778 0.638889 0 11.1182 1 0 -0.210742 0.414998 0.306092 0 0
0 4 7 -0.75 0.127778 0.638889 1 11.0945 1 0 -0.614842 0.775232 1.18613 0 0
0 4 7 -0.75 0.127778 0.638889 2 11.0719 1 0 -0.583081 1.22819 1.64872 0 0
0 4 7 -0.75 0.127778 0.638889 3 11.0621 1 0 -0.515598 1.55693 1.08557 0 0
0 4 7 -0.75 0.127778 0.638889 4 11.0559 1 0 -0.31475 1.64432 1.24623 0 0
0 4 7 -0.75 0.127778 0.638889 5 11.041 1 0 -0.565593 2.05223 0.454927 0 0
0 4 7 -0.75 0.127778 0.638889 6 11.037 1 0 -0.862109 1.9 1.17593 0 0
0 4 7 -0.75 0.127778 0.638889 7 11.0213 1 0 -0.745735 2.28539 -0.359814 0 0
0 4 7 -0.75 0.127778 0.638889 8 10.1128 0.9 0 -0.367131 0.643761 0.36387 0 0
0 4 7 -0.75 0.127778 0.638889 9 10.1035 0.9 0 -0.175024 0.611742 0.836152 0 0
0 4 8 -0.75 0.127778 0.844444 0 11.1019 1 0 -0.297631 0.53785 1.15823 0 0
0 4 8 -0.75 0.127778 0.844444 1 11.1013 1 0 -0.588482 0.214189 1.49859 0 0
0 4 8 -0.75 0.127778 0.844444 2 11.0909 1 0 -0.885264 0.811807 1.2565 0 0
0 4 8 -0.75 0.127778 0.844444 3 11.0832 1 0 -0.0974623 1.29041 0.743617 0 0
0 4 8 -0.75 0.127778 0.844444 4 11.0435 1 0 -1.33729 1.73076 1.20362 0 0
0 4 8 -0.75 0.127778 0.844444 5 11.0397 1 0 -0.827065 1.7589 1.72739 0 0
0 4 8 -0.75 0.127778 0.844444 6 11.0343 1 0 -1.06412 2.09342 -0.231363 0 0
0 4 8 -0.75 0.127778 0.844444 7 11.0319 1 0 -1.29023 2.00676 -1.27275 0 0
0 4 8 -0.75 0.127778 0.844444 8 10.1068 0.9 0 -0.473384 0.161428 1.09771 0 0
0 4 8 -0.75 0.127778 0.844444 9 10.0942 0.9 0 -0.43503 0.759218 1.32907 0 0
0 4 9 -0.75 0.127778 1.05 0 11.1174 1 0 -0.527938 0.211337 0.664771 0 0
0 4 9 -0.75 0.127778 1.05 1 11.0801 1 0 -1.13685 1.0775 1.17919 0 0
0 4 9 -0.75 0.127778 1.05 2 11.0776 1 0 -1.3916 1.1414 0.853543 0 0
0 4 9 -0.75 0.127778 1.05 3 11.0534 1 0 -1.3534 1.78861 -0.196471 0 0
0 4 9 -0.75 0.127778 1.05 4 11.0422 1 0 -0.345209 1.96876 -1.24182 0 0
0 4 9 -0.75 0.127778 1.05 5 11.0248 1 0 -1.46551 1.96469 1.28971 0 0
0 4 9 -0.75 0.127778 1.05 6 11.0153 1 0 -1.20872 2.22365 -1.28282 0 0
0 4 9 -0.75 0.127778 1.05 7 11.015 1 0 -0.5158 2.12438 1.73879 0 0
0 4 9 -0.75 0.127778 1.05 8 11.0004 1 0 -0.528051 2.32196 1.61758 0 0
0 4 9 -0.75 0.127778 1.05 9 10.1176 0.9 0 -0.459285 0.375372 0.426301 0 0
0 5 0 -0.75 0.172222 -0.8 0 7.01414 0.6 0 -0.271718 2.17968 0.219844 0 0
0 5 0 -0.75 0.172222 -0.8 1 6.03019 0.5 0 0.568402 1.70742 0.464336 0 0
0 5 0 -0.75 0.172222 -0.8 2 6.01083 0.5 0 0.564557 1.96609 -0.831677 0 0
0 5 0 -0.75 0.172222 -0.8 3 5.97739 0.5 0 0.80044 1.25279 1.60184 0 0
0 5 0 -0.75 0.172222 -0.8 4 5.09863 0.4 0 -0.191362 1.08954 -0.469765 0 0
0 5 0 -0.75 0.172222 -0.8 5 4.07407 0.3 0 -0.032652 1.30267 1.3369 0 0
0 5 0 -0.75 0.172222 -0.8 6 4.06898 0.3 0 0.203835 1.41305 1.27925 0 0
