# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 5 2 -0.75000000 0.17222200 -0.38888900 0 10.04460000 0.90000000 0.00000000 0.32592976 1.40953870 0.15341592 0.00000000 0.00000000
0 5 3 -0.75000000 0.17222200 -0.18333300 0 11.05800000 1.00000000 0.00000000 0.23911373 1.36496432 -0.00174889 0.00000000 0.00000000
0 5 4 -0.75000000 0.17222200 0.02222220 0 10.08100000 0.90000000 0.00000000 -0.20181615 1.32037753 0.60259177 0.00000000 0.00000000
0 5 5 -0.75000000 0.17222200 0.22777800 0 11.08950000 1.00000000 0.00000000 -1.16695689 2.11847609 -1.28693866 0.00000000 0.00000000
0 5 6 -0.75000000 0.17222200 0.43333300 0 11.09880000 1.00000000 0.00000000 0.05311496 1.57108728 -0.03373015 0.00000000 0.00000000
0 5 7 -0.75000000 0.17222200 0.63888900 0 11.11200000 1.00000000 0.00000000 -0.59589632 0.65650169 1.36107449 0.00000000 0.00000000
0 5 8 -0.75000000 0.17222200 0.84444400 0 11.09540000 1.00000000 0.00000000 -0.63940172 0.65458156 1.33935810 0.00000000 0.00000000
0 5 9 -0.75000000 0.17222200 1.05000000 0 11.10630000 1.00000000 0.00000000 -0.63420254 1.32721533 0.13318391 0.00000000 0.00000000
0 6 0 -0.75000000 0.21666700 -0.80000000 0 5.08924000 0.40000000 0.00000000 -0.04278586 1.29880076 -0.14633064 0.00000000 0.00000000
0 6 1 -0.75000000 0.21666700 -0.59444400 0 7.06612000 0.60000000 0.00000000 0.20725273 1.26522310 0.15856061 0.00000000 0.00000000
0 6 2 -0.75000000 0.21666700 -0.38888900 0 8.09697000 0.70000000 0.00000000 0.30020230 1.23082001 0.09300473 0.00000000 0.00000000
0 6 3 -0.75000000 0.21666700 -0.18333300 0 10.01160000 0.90000000 0.00000000 -0.77617307 1.46635720 1.24269695 0.00000000 0.00000000
0 6 4 -0.75000000 0.21666700 0.02222220 0 11.07130000 1.00000000 0.00000000 -0.92172743 1.40058041 1.08089293 0.00000000 0.00000000
0 6 5 -0.75000000 0.21666700 0.22777800 0 11.04990000 1.00000000 0.00000000 -0.00740942 1.95296269 -0.47249104 0.00000000 0.00000000
